fieldbridge_id	source_dataset	pair_id	modality	field_strength	paired_field_strength	relative_path	split_group
ZN_PAIR_0046	zenodo_20281403	ZN_PAIR_0046	T2FLAIR	3T	64mT	data/zenodo_20281403/ZN_PAIR_0046/ZN_PAIR_0046_T2FLAIR_3T.nii.gz	zenodo_20281403:ZN_PAIR_0046
ZN_PAIR_0046	zenodo_20281403	ZN_PAIR_0046	T2FLAIR	64mT	3T	data/zenodo_20281403/ZN_PAIR_0046/ZN_PAIR_0046_T2FLAIR_64mT.nii.gz	zenodo_20281403:ZN_PAIR_0046
ZN_PAIR_0046	zenodo_20281403	ZN_PAIR_0046	T2W	3T	64mT	data/zenodo_20281403/ZN_PAIR_0046/ZN_PAIR_0046_T2W_3T.nii.gz	zenodo_20281403:ZN_PAIR_0046
ZN_PAIR_0046	zenodo_20281403	ZN_PAIR_0046	T2W	64mT	3T	data/zenodo_20281403/ZN_PAIR_0046/ZN_PAIR_0046_T2W_64mT.nii.gz	zenodo_20281403:ZN_PAIR_0046
ZN_PAIR_0047	zenodo_20281403	ZN_PAIR_0047	T1W	3T	64mT	data/zenodo_20281403/ZN_PAIR_0047/ZN_PAIR_0047_T1W_3T.nii.gz	zenodo_20281403:ZN_PAIR_0047
ZN_PAIR_0047	zenodo_20281403	ZN_PAIR_0047	T1W	64mT	3T	data/zenodo_20281403/ZN_PAIR_0047/ZN_PAIR_0047_T1W_64mT.nii.gz	zenodo_20281403:ZN_PAIR_0047
ZN_PAIR_0047	zenodo_20281403	ZN_PAIR_0047	T2FLAIR	3T	64mT	data/zenodo_20281403/ZN_PAIR_0047/ZN_PAIR_0047_T2FLAIR_3T.nii.gz	zenodo_20281403:ZN_PAIR_0047
ZN_PAIR_0047	zenodo_20281403	ZN_PAIR_0047	T2FLAIR	64mT	3T	data/zenodo_20281403/ZN_PAIR_0047/ZN_PAIR_0047_T2FLAIR_64mT.nii.gz	zenodo_20281403:ZN_PAIR_0047
ZN_PAIR_0047	zenodo_20281403	ZN_PAIR_0047	T2W	3T	64mT	data/zenodo_20281403/ZN_PAIR_0047/ZN_PAIR_0047_T2W_3T.nii.gz	zenodo_20281403:ZN_PAIR_0047
ZN_PAIR_0047	zenodo_20281403	ZN_PAIR_0047	T2W	64mT	3T	data/zenodo_20281403/ZN_PAIR_0047/ZN_PAIR_0047_T2W_64mT.nii.gz	zenodo_20281403:ZN_PAIR_0047
ZN_PAIR_0048	zenodo_20281403	ZN_PAIR_0048	T1W	3T	64mT	data/zenodo_20281403/ZN_PAIR_0048/ZN_PAIR_0048_T1W_3T.nii.gz	zenodo_20281403:ZN_PAIR_0048
ZN_PAIR_0048	zenodo_20281403	ZN_PAIR_0048	T1W	64mT	3T	data/zenodo_20281403/ZN_PAIR_0048/ZN_PAIR_0048_T1W_64mT.nii.gz	zenodo_20281403:ZN_PAIR_0048
ZN_PAIR_0048	zenodo_20281403	ZN_PAIR_0048	T2FLAIR	3T	64mT	data/zenodo_20281403/ZN_PAIR_0048/ZN_PAIR_0048_T2FLAIR_3T.nii.gz	zenodo_20281403:ZN_PAIR_0048
ZN_PAIR_0048	zenodo_20281403	ZN_PAIR_0048	T2FLAIR	64mT	3T	data/zenodo_20281403/ZN_PAIR_0048/ZN_PAIR_0048_T2FLAIR_64mT.nii.gz	zenodo_20281403:ZN_PAIR_0048
ZN_PAIR_0048	zenodo_20281403	ZN_PAIR_0048	T2W	3T	64mT	data/zenodo_20281403/ZN_PAIR_0048/ZN_PAIR_0048_T2W_3T.nii.gz	zenodo_20281403:ZN_PAIR_0048
ZN_PAIR_0048	zenodo_20281403	ZN_PAIR_0048	T2W	64mT	3T	data/zenodo_20281403/ZN_PAIR_0048/ZN_PAIR_0048_T2W_64mT.nii.gz	zenodo_20281403:ZN_PAIR_0048
ZN_PAIR_0064	zenodo_20281403	ZN_PAIR_0064	T1W	3T	64mT	data/zenodo_20281403/ZN_PAIR_0064/ZN_PAIR_0064_T1W_3T.nii.gz	zenodo_20281403:ZN_PAIR_0064
ZN_PAIR_0064	zenodo_20281403	ZN_PAIR_0064	T1W	64mT	3T	data/zenodo_20281403/ZN_PAIR_0064/ZN_PAIR_0064_T1W_64mT.nii.gz	zenodo_20281403:ZN_PAIR_0064
ZN_PAIR_0064	zenodo_20281403	ZN_PAIR_0064	T2FLAIR	3T	64mT	data/zenodo_20281403/ZN_PAIR_0064/ZN_PAIR_0064_T2FLAIR_3T.nii.gz	zenodo_20281403:ZN_PAIR_0064
ZN_PAIR_0064	zenodo_20281403	ZN_PAIR_0064	T2FLAIR	64mT	3T	data/zenodo_20281403/ZN_PAIR_0064/ZN_PAIR_0064_T2FLAIR_64mT.nii.gz	zenodo_20281403:ZN_PAIR_0064
ZN_PAIR_0064	zenodo_20281403	ZN_PAIR_0064	T2W	3T	64mT	data/zenodo_20281403/ZN_PAIR_0064/ZN_PAIR_0064_T2W_3T.nii.gz	zenodo_20281403:ZN_PAIR_0064
ZN_PAIR_0064	zenodo_20281403	ZN_PAIR_0064	T2W	64mT	3T	data/zenodo_20281403/ZN_PAIR_0064/ZN_PAIR_0064_T2W_64mT.nii.gz	zenodo_20281403:ZN_PAIR_0064
ZN_PAIR_0066	zenodo_20281403	ZN_PAIR_0066	T1W	3T	64mT	data/zenodo_20281403/ZN_PAIR_0066/ZN_PAIR_0066_T1W_3T.nii.gz	zenodo_20281403:ZN_PAIR_0066
ZN_PAIR_0066	zenodo_20281403	ZN_PAIR_0066	T1W	64mT	3T	data/zenodo_20281403/ZN_PAIR_0066/ZN_PAIR_0066_T1W_64mT.nii.gz	zenodo_20281403:ZN_PAIR_0066
ZN_PAIR_0066	zenodo_20281403	ZN_PAIR_0066	T2FLAIR	3T	64mT	data/zenodo_20281403/ZN_PAIR_0066/ZN_PAIR_0066_T2FLAIR_3T.nii.gz	zenodo_20281403:ZN_PAIR_0066
ZN_PAIR_0066	zenodo_20281403	ZN_PAIR_0066	T2FLAIR	64mT	3T	data/zenodo_20281403/ZN_PAIR_0066/ZN_PAIR_0066_T2FLAIR_64mT.nii.gz	zenodo_20281403:ZN_PAIR_0066
ZN_PAIR_0066	zenodo_20281403	ZN_PAIR_0066	T2W	3T	64mT	data/zenodo_20281403/ZN_PAIR_0066/ZN_PAIR_0066_T2W_3T.nii.gz	zenodo_20281403:ZN_PAIR_0066
ZN_PAIR_0066	zenodo_20281403	ZN_PAIR_0066	T2W	64mT	3T	data/zenodo_20281403/ZN_PAIR_0066/ZN_PAIR_0066_T2W_64mT.nii.gz	zenodo_20281403:ZN_PAIR_0066
